iter	Passed	Remaining
9318	459276	132129
9319	459325	132080
9320	459371	132030
9321	459419	131980
9322	459466	131930
9323	459511	131880
9324	459561	131831
9325	459611	131782
9326	459659	131732
9327	459702	131681
9328	459753	131632
9329	459807	131584
9330	459854	131534
9331	459902	131485
9332	459950	131435
9333	460000	131386
9334	460049	131337
9335	460098	131287
9336	460143	131237
9337	460188	131186
9338	460239	131138
9339	460286	131088
9340	460334	131038
9341	460384	130989
9342	460433	130940
9343	460481	130890
9344	460533	130841
9345	460588	130794
9346	460636	130744
9347	460683	130694
9348	460732	130645
9349	460779	130595
9350	460831	130546
9351	460882	130497
9352	460928	130447
9353	460982	130399
9354	461030	130350
9355	461079	130300
9356	461124	130250
9357	461173	130200
9358	461222	130151
9359	461273	130102
9360	461322	130053
9361	461375	130005
9362	461426	129956
9363	461473	129906
9364	461523	129857
9365	461569	129807
9366	461622	129758
9367	461667	129708
9368	461720	129660
9369	461768	129610
9370	461824	129563
9371	461876	129514
9372	461929	129466
9373	461980	129417
9374	462030	129368
9375	462079	129319
9376	462134	129271
9377	462185	129222
9378	462235	129173
9379	462281	129123
9380	462328	129073
9381	462386	129026
9382	462439	128978
9383	462491	128929
9384	462546	128882
9385	462602	128834
9386	462650	128785
9387	462703	128736
9388	462752	128687
9389	462801	128638
9390	462844	128587
9391	462893	128537
9392	462943	128488
9393	462991	128439
9394	463041	128389
9395	463091	128340
9396	463137	128290
9397	463181	128239
9398	463225	128189
9399	463279	128141
9400	463332	128093
9401	463383	128044
9402	463433	127995
9403	463482	127945
9404	463531	127896
9405	463579	127846
9406	463626	127796
9407	463675	127747
9408	463729	127699
9409	463776	127649
9410	463824	127599
9411	463867	127548
9412	463916	127499
9413	463970	127451
9414	464014	127400
9415	464067	127352
9416	464116	127303
9417	464169	127254
9418	464217	127205
9419	464263	127155
9420	464317	127106
9421	464368	127058
9422	464419	127009
9423	464472	126960
9424	464523	126912
9425	464575	126863
9426	464623	126814
9427	464669	126764
9428	464713	126713
9429	464762	126663
9430	464813	126615
9431	464863	126565
9432	464918	126518
9433	464967	126468
9434	465022	126421
9435	465073	126372
9436	465119	126322
9437	465162	126271
9438	465207	126220
9439	465256	126171
9440	465306	126122
9441	465356	126073
9442	465407	126024
9443	465453	125974
9444	465508	125926
9445	465558	125877
9446	465606	125827
9447	465657	125778
9448	465706	125729
9449	465751	125679
9450	465806	125631
9451	465850	125580
9452	465895	125530
9453	465948	125481
9454	465999	125432
9455	466048	125383
9456	466093	125333
9457	466140	125283
9458	466190	125234
9459	466234	125183
9460	466283	125134
9461	466330	125084
9462	466385	125036
9463	466431	124986
9464	466480	124936
9465	466529	124887
9466	466580	124838
9467	466631	124789
9468	466683	124741
9469	466729	124691
9470	466782	124642
9471	466829	124592
9472	466882	124544
9473	466933	124495
9474	466979	124445
9475	467026	124395
9476	467077	124346
9477	467127	124297
9478	467184	124250
9479	467231	124200
9480	467280	124151
9481	467328	124101
9482	467376	124052
9483	467426	124003
9484	467472	123953
9485	467525	123904
9486	467573	123854
9487	467623	123805
9488	467691	123761
9489	467737	123711
9490	467784	123661
9491	467834	123612
9492	467890	123564
9493	467939	123515
9494	467982	123464
9495	468030	123414
9496	468081	123366
9497	468131	123316
9498	468180	123267
9499	468229	123218
9500	468280	123169
9501	468328	123119
9502	468380	123071
9503	468425	123020
9504	468475	122971
9505	468523	122921
9506	468575	122873
9507	468623	122823
9508	468679	122776
9509	468731	122727
9510	468781	122678
9511	468835	122630
9512	468879	122579
9513	468927	122530
9514	468978	122481
9515	469026	122431
9516	469078	122383
9517	469132	122335
9518	469183	122286
9519	469233	122237
9520	469288	122189
9521	469331	122138
9522	469376	122088
9523	469423	122038
9524	469469	121988
9525	469513	121937
9526	469570	121890
9527	469616	121839
9528	469671	121792
9529	469722	121743
9530	469777	121695
9531	469824	121645
9532	469878	121597
9533	469926	121548
9534	469971	121497
9535	470020	121448
9536	470068	121398
9537	470120	121349
9538	470166	121299
9539	470217	121250
9540	470265	121201
9541	470311	121151
9542	470362	121102
9543	470407	121052
9544	470456	121002
9545	470503	120952
9546	470549	120902
9547	470598	120853
9548	470654	120805
9549	470704	120756
9550	470752	120706
9551	470798	120656
9552	470847	120607
9553	470893	120557
9554	470939	120507
9555	470992	120458
9556	471042	120409
9557	471091	120360
9558	471135	120309
9559	471187	120261
9560	471237	120212
9561	471288	120163
9562	471335	120113
9563	471381	120063
9564	471432	120014
9565	471477	119964
9566	471531	119915
9567	471578	119866
9568	471631	119817
9569	471682	119768
9570	471726	119718
9571	471774	119668
9572	471826	119620
9573	471879	119571
9574	471929	119522
9575	471972	119471
9576	472018	119421
9577	472068	119372
9578	472118	119323
9579	472171	119275
9580	472217	119224
9581	472270	119176
9582	472322	119127
9583	472367	119077
9584	472418	119028
9585	472471	118980
9586	472523	118931
9587	472567	118881
9588	472613	118831
9589	472666	118782
9590	472724	118735
9591	472773	118686
9592	472826	118637
9593	472874	118588
9594	472922	118538
9595	472973	118489
9596	473031	118442
9597	473079	118393
9598	473130	118344
9599	473184	118296
9600	473229	118245
9601	473278	118196
9602	473324	118146
9603	473372	118096
9604	473417	118046
9605	473467	117997
9606	473517	117948
9607	473565	117898
9608	473610	117848
9609	473654	117797
9610	473704	117748
9611	473761	117700
9612	473809	117651
9613	473854	117600
9614	473901	117551
9615	473953	117502
9616	474001	117453
9617	474051	117403
9618	474095	117353
9619	474140	117302
9620	474190	117253
9621	474244	117205
9622	474291	117155
9623	474335	117105
9624	474381	117055
9625	474429	117005
9626	474478	116956
9627	474532	116908
9628	474584	116859
9629	474632	116809
9630	474679	116760
9631	474725	116709
9632	474778	116661
9633	474827	116612
9634	474876	116562
9635	474925	116513
9636	474976	116464
9637	475025	116415
9638	475073	116365
9639	475120	116315
9640	475171	116267
9641	475221	116217
9642	475272	116168
9643	475314	116117
9644	475358	116067
9645	475409	116018
9646	475456	115968
9647	475507	115919
9648	475564	115872
9649	475611	115822
9650	475663	115773
9651	475709	115723
9652	475759	115674
9653	475807	115625
9654	475858	115576
9655	475912	115528
9656	475955	115477
9657	476004	115427
9658	476052	115378
9659	476104	115329
9660	476161	115282
9661	476211	115233
9662	476257	115183
9663	476306	115133
9664	476360	115085
9665	476408	115035
9666	476452	114985
9667	476501	114935
9668	476551	114886
9669	476598	114837
9670	476651	114788
9671	476701	114739
9672	476752	114690
9673	476804	114642
9674	476851	114592
9675	476900	114542
9676	476948	114493
9677	476993	114442
9678	477048	114395
9679	477098	114345
9680	477152	114297
9681	477203	114248
9682	477258	114201
9683	477313	114153
9684	477399	114112
9685	477451	114063
9686	477496	114013
9687	477546	113964
9688	477599	113915
9689	477647	113866
9690	477697	113817
9691	477745	113767
9692	477794	113718
9693	477847	113670
9694	477895	113620
9695	477942	113570
9696	477988	113520
9697	478042	113472
9698	478087	113422
9699	478135	113372
9700	478183	113322
9701	478235	113274
9702	478282	113224
9703	478328	113174
9704	478380	113125
9705	478426	113075
9706	478480	113027
9707	478528	112977
9708	478577	112928
9709	478625	112878
9710	478678	112830
9711	478728	112781
9712	478773	112730
9713	478822	112681
9714	478872	112632
9715	478923	112583
9716	478968	112533
9717	479013	112483
9718	479060	112433
9719	479106	112382
9720	479158	112334
9721	479205	112284
9722	479263	112237
9723	479310	112187
9724	479362	112138
9725	479415	112090
9726	479468	112042
9727	479514	111991
9728	479559	111941
9729	479608	111892
9730	479661	111843
9731	479712	111794
9732	479764	111746
9733	479814	111697
9734	479863	111647
9735	479910	111597
9736	479957	111548
9737	480009	111499
9738	480058	111450
9739	480108	111401
9740	480158	111351
9741	480205	111302
9742	480254	111252
9743	480309	111204
9744	480361	111155
9745	480406	111105
9746	480457	111056
9747	480509	111008
9748	480563	110959
9749	480613	110910
9750	480659	110860
9751	480713	110812
9752	480758	110762
9753	480805	110712
9754	480859	110664
9755	480910	110615
9756	480957	110565
9757	481011	110517
9758	481064	110468
9759	481106	110417
9760	481156	110368
9761	481206	110319
9762	481251	110269
9763	481300	110220
9764	481349	110170
9765	481398	110121
9766	481443	110070
9767	481497	110022
9768	481544	109972
9769	481597	109924
9770	481649	109875
9771	481699	109826
9772	481750	109777
9773	481793	109727
9774	481839	109677
9775	481887	109627
9776	481937	109578
9777	481985	109528
9778	482035	109479
9779	482082	109429
9780	482127	109379
9781	482176	109330
9782	482222	109280
9783	482266	109229
9784	482321	109181
9785	482369	109132
9786	482422	109083
9787	482472	109034
9788	482518	108984
9789	482570	108935
9790	482620	108886
9791	482676	108838
9792	482721	108788
9793	482768	108738
9794	482820	108690
9795	482872	108641
9796	482919	108591
9797	482965	108541
9798	483010	108491
9799	483056	108441
9800	483107	108392
9801	483157	108343
9802	483211	108294
9803	483262	108246
9804	483315	108197
9805	483364	108148
9806	483412	108098
9807	483463	108049
9808	483508	107999
9809	483561	107951
9810	483607	107901
9811	483661	107852
9812	483714	107804
9813	483765	107755
9814	483815	107706
9815	483864	107656
9816	483914	107607
9817	483961	107557
9818	484013	107509
9819	484060	107459
9820	484109	107410
9821	484153	107359
9822	484209	107311
9823	484258	107262
9824	484306	107212
9825	484364	107165
9826	484426	107119
9827	484476	107069
9828	484522	107019
9829	484564	106969
9830	484620	106921
9831	484674	106872
9832	484723	106823
9833	484774	106774
9834	484821	106724
9835	484869	106675
9836	484917	106625
9837	484969	106576
9838	485022	106528
9839	485076	106480
9840	485119	106429
9841	485176	106381
9842	485228	106333
9843	485279	106284
9844	485328	106234
9845	485378	106185
9846	485431	106137
9847	485485	106088
9848	485532	106039
9849	485579	105989
9850	485628	105939
9851	485679	105891
9852	485726	105841
9853	485774	105791
9854	485819	105741
9855	485871	105692
9856	485922	105643
9857	485968	105593
9858	486017	105544
9859	486064	105494
9860	486111	105444
9861	486161	105395
9862	486210	105346
9863	486256	105296
9864	486309	105248
9865	486359	105198
9866	486405	105148
9867	486453	105099
9868	486501	105049
9869	486550	105000
9870	486604	104951
9871	486653	104902
9872	486703	104853
9873	486751	104803
9874	486799	104754
9875	486845	104704
9876	486896	104655
9877	486942	104605
9878	486992	104556
9879	487037	104506
9880	487088	104457
9881	487143	104408
9882	487191	104359
9883	487237	104309
9884	487286	104260
9885	487337	104211
9886	487384	104161
9887	487431	104111
9888	487481	104062
9889	487533	104013
9890	487584	103964
9891	487634	103915
9892	487684	103866
9893	487735	103817
9894	487788	103769
9895	487837	103719
9896	487881	103669
9897	487929	103619
9898	487974	103569
9899	488024	103520
9900	488072	103470
9901	488123	103421
9902	488174	103372
9903	488223	103323
9904	488278	103275
9905	488324	103225
9906	488375	103176
9907	488420	103126
9908	488466	103076
9909	488515	103026
9910	488560	102976
9911	488604	102926
9912	488661	102878
9913	488709	102829
9914	488760	102780
9915	488810	102730
9916	488857	102681
9917	488907	102632
9918	488954	102582
9919	489004	102533
9920	489055	102484
9921	489108	102435
9922	489155	102385
9923	489199	102335
9924	489248	102286
9925	489294	102236
9926	489346	102187
9927	489398	102138
9928	489449	102089
9929	489502	102041
9930	489551	101992
9931	489597	101941
9932	489645	101892
9933	489702	101844
9934	489758	101796
9935	489811	101748
9936	489857	101698
9937	489902	101648
9938	489957	101599
9939	490005	101550
9940	490056	101501
9941	490100	101451
9942	490149	101401
9943	490199	101352
9944	490250	101303
9945	490299	101254
9946	490344	101204
9947	490391	101154
9948	490438	101104
9949	490487	101055
9950	490531	101004
9951	490577	100954
9952	490627	100905
9953	490672	100855
9954	490720	100805
9955	490772	100757
9956	490818	100707
9957	490865	100657
9958	490917	100608
9959	490961	100558
9960	491008	100508
9961	491057	100459
9962	491108	100410
9963	491161	100361
9964	491218	100314
9965	491274	100266
9966	491318	100215
9967	491370	100167
9968	491426	100119
9969	491476	100069
9970	491521	100019
9971	491567	99969
9972	491616	99920
9973	491666	99871
9974	491712	99821
9975	491765	99772
9976	491813	99723
9977	491863	99674
9978	491916	99625
9979	491969	99577
9980	492016	99527
9981	492068	99478
9982	492114	99428
9983	492163	99379
9984	492212	99329
9985	492265	99281
9986	492320	99233
9987	492370	99183
9988	492420	99134
9989	492468	99085
9990	492523	99037
9991	492573	98987
9992	492619	98937
9993	492667	98888
9994	492719	98839
9995	492770	98790
9996	492823	98742
9997	492871	98692
9998	492919	98643
9999	492972	98594
10000	493024	98545
10001	493073	98496
10002	493121	98446
10003	493168	98397
10004	493220	98348
10005	493270	98299
10006	493319	98249
10007	493367	98200
10008	493417	98150
10009	493466	98101
10010	493520	98053
10011	493566	98003
10012	493612	97953
10013	493659	97903
10014	493712	97855
10015	493758	97805
10016	493806	97755
10017	493854	97706
10018	493908	97657
10019	493961	97609
10020	494011	97559
10021	494061	97510
10022	494110	97461
10023	494158	97411
10024	494205	97362
10025	494258	97313
10026	494308	97264
10027	494362	97215
10028	494411	97166
10029	494469	97119
10030	494516	97069
10031	494566	97020
10032	494616	96971
10033	494665	96921
10034	494711	96871
10035	494766	96823
10036	494816	96774
10037	494867	96725
10038	494912	96675
10039	494956	96624
10040	495008	96576
10041	495057	96526
10042	495110	96478
10043	495160	96429
10044	495208	96379
10045	495258	96330
10046	495308	96281
10047	495358	96232
10048	495405	96182
10049	495456	96133
10050	495508	96084
10051	495558	96035
10052	495606	95985
10053	495656	95936
10054	495708	95887
10055	495758	95838
10056	495803	95788
10057	495849	95738
10058	495898	95689
10059	495945	95639
10060	495992	95589
10061	496040	95540
10062	496085	95490
10063	496136	95441
10064	496185	95391
10065	496228	95341
10066	496281	95292
10067	496325	95242
10068	496374	95193
10069	496422	95143
10070	496473	95094
10071	496522	95045
10072	496570	94995
10073	496621	94946
10074	496670	94897
10075	496722	94848
10076	496777	94800
10077	496829	94751
10078	496877	94702
10079	496934	94654
10080	496987	94605
10081	497036	94556
10082	497086	94507
10083	497130	94456
10084	497177	94407
10085	497227	94357
10086	497278	94308
10087	497330	94260
10088	497380	94210
10089	497428	94161
10090	497480	94112
10091	497530	94063
10092	497585	94015
10093	497637	93966
10094	497681	93916
10095	497727	93866
10096	497782	93817
10097	497833	93769
10098	497878	93718
10099	497933	93670
10100	497983	93621
10101	498037	93573
10102	498088	93524
10103	498134	93474
10104	498185	93425
10105	498233	93375
10106	498281	93326
10107	498324	93275
10108	498371	93225
10109	498423	93177
10110	498467	93126
10111	498517	93077
10112	498562	93027
10113	498613	92978
10114	498665	92929
10115	498708	92879
10116	498759	92830
10117	498807	92780
10118	498857	92731
10119	498911	92683
10120	498960	92633
10121	499012	92585
10122	499055	92534
10123	499099	92484
10124	499154	92436
10125	499203	92386
10126	499255	92337
10127	499304	92288
10128	499351	92238
10129	499407	92190
10130	499456	92141
10131	499507	92092
10132	499562	92044
10133	499616	91995
10134	499666	91946
10135	499717	91897
10136	499766	91848
10137	499814	91798
10138	499860	91748
10139	499913	91700
10140	499958	91650
10141	500009	91601
10142	500054	91550
10143	500109	91502
10144	500158	91453
10145	500205	91403
10146	500254	91354
10147	500309	91305
10148	500358	91256
10149	500406	91207
10150	500458	91158
10151	500508	91109
10152	500557	91059
10153	500602	91009
10154	500655	90961
10155	500703	90911
10156	500750	90861
10157	500802	90812
10158	500851	90763
10159	500901	90714
10160	500950	90665
10161	501000	90615
10162	501051	90566
10163	501097	90516
10164	501144	90467
10165	501192	90417
10166	501238	90367
10167	501291	90319
10168	501339	90269
10169	501384	90219
10170	501437	90170
10171	501483	90121
10172	501535	90072
10173	501585	90023
10174	501637	89974
10175	501682	89924
10176	501731	89874
10177	501784	89826
10178	501836	89777
10179	501884	89727
10180	501941	89679
10181	501985	89629
10182	502036	89580
10183	502083	89531
10184	502127	89480
10185	502174	89431
10186	502222	89381
10187	502271	89332
10188	502317	89282
10189	502373	89234
10190	502422	89184
10191	502472	89135
10192	502520	89086
10193	502564	89035
10194	502609	88985
10195	502661	88936
10196	502708	88887
10197	502758	88838
10198	502804	88788
10199	502859	88739
10200	502912	88691
10201	502955	88640
10202	503005	88591
10203	503055	88542
10204	503105	88493
10205	503152	88443
10206	503198	88393
10207	503250	88344
10208	503297	88295
10209	503341	88245
10210	503390	88195
10211	503441	88146
10212	503494	88097
10213	503544	88048
10214	503589	87998
10215	503635	87948
10216	503681	87898
10217	503735	87850
10218	503785	87801
10219	503836	87752
10220	503889	87703
10221	503936	87653
10222	503988	87605
10223	504040	87556
10224	504086	87506
10225	504141	87458
10226	504191	87408
10227	504237	87359
10228	504288	87310
10229	504334	87260
10230	504387	87211
10231	504437	87162
10232	504485	87112
10233	504539	87064
10234	504590	87015
10235	504641	86966
10236	504689	86916
10237	504744	86868
10238	504790	86818
10239	504841	86769
10240	504889	86720
10241	504938	86670
10242	504986	86621
10243	505039	86572
10244	505087	86522
10245	505135	86473
10246	505180	86423
10247	505229	86374
10248	505279	86324
10249	505326	86275
10250	505374	86225
10251	505419	86175
10252	505468	86126
10253	505515	86076
10254	505562	86026
10255	505603	85976
10256	505652	85926
10257	505698	85877
10258	505747	85827
10259	505794	85777
10260	505839	85727
10261	505885	85678
10262	505928	85627
10263	505977	85578
10264	506022	85528
10265	506072	85479
10266	506124	85430
10267	506173	85381
10268	506219	85331
10269	506271	85282
10270	506319	85232
10271	506368	85183
10272	506417	85134
10273	506469	85085
10274	506521	85036
10275	506572	84987
10276	506620	84937
10277	506669	84888
10278	506720	84839
10279	506768	84790
10280	506820	84741
10281	506868	84691
10282	506923	84643
10283	506976	84594
10284	507021	84544
10285	507073	84495
10286	507122	84446
10287	507165	84396
10288	507216	84347
10289	507262	84297
10290	507307	84247
10291	507356	84197
10292	507402	84148
10293	507454	84099
10294	507501	84049
10295	507549	84000
10296	507602	83951
10297	507652	83902
10298	507703	83853
10299	507755	83804
10300	507800	83754
10301	507847	83704
10302	507896	83655
10303	507950	83606
10304	508003	83558
10305	508051	83508
10306	508095	83458
10307	508138	83408
10308	508190	83359
10309	508242	83310
10310	508291	83261
10311	508344	83212
10312	508394	83163
10313	508449	83114
10314	508492	83064
10315	508541	83015
10316	508586	82965
10317	508634	82915
10318	508688	82867
10319	508736	82817
10320	508784	82768
10321	508830	82718
10322	508877	82668
10323	508924	82618
10324	508975	82569
10325	509025	82520
10326	509073	82471
10327	509118	82421
10328	509166	82371
10329	509225	82323
10330	509272	82274
10331	509327	82225
10332	509375	82176
10333	509424	82127
10334	509473	82077
10335	509523	82028
10336	509573	81979
10337	509622	81930
10338	509676	81881
10339	509724	81832
10340	509777	81783
10341	509826	81734
10342	509877	81684
10343	509923	81635
10344	509975	81586
10345	510027	81537
10346	510076	81487
10347	510127	81438
10348	510171	81388
10349	510226	81340
10350	510275	81291
10351	510329	81242
10352	510382	81193
10353	510427	81143
10354	510473	81094
10355	510518	81044
10356	510570	80995
10357	510618	80945
10358	510669	80896
10359	510718	80847
10360	510763	80797
10361	510812	80748
10362	510859	80698
10363	510905	80648
10364	510955	80599
10365	511004	80550
10366	511058	80501
10367	511108	80452
10368	511151	80402
10369	511194	80351
10370	511244	80302
10371	511294	80253
10372	511343	80203
10373	511392	80154
10374	511440	80105
10375	511487	80055
10376	511535	80005
10377	511583	79956
10378	511631	79907
10379	511676	79857
10380	511722	79807
10381	511772	79757
10382	511827	79709
10383	511879	79660
10384	511926	79611
10385	511974	79561
10386	512028	79513
10387	512076	79463
10388	512126	79414
10389	512180	79365
10390	512226	79315
10391	512277	79266
10392	512325	79217
10393	512381	79169
10394	512425	79119
10395	512469	79069
10396	512516	79019
10397	512562	78969
10398	512609	78919
10399	512653	78869
10400	512704	78820
10401	512755	78771
10402	512799	78721
10403	512849	78672
10404	512897	78622
10405	512948	78573
10406	513001	78525
10407	513043	78474
10408	513092	78425
10409	513137	78375
10410	513192	78327
10411	513244	78278
10412	513290	78228
10413	513338	78178
10414	513380	78128
10415	513423	78078
10416	513475	78029
10417	513528	77980
10418	513583	77932
10419	513629	77882
10420	513677	77832
10421	513726	77783
10422	513776	77734
10423	513826	77685
10424	513879	77636
10425	513927	77587
10426	513974	77537
10427	514019	77487
10428	514064	77437
10429	514113	77388
10430	514166	77339
10431	514220	77290
10432	514269	77241
10433	514317	77191
10434	514365	77142
10435	514420	77094
10436	514470	77044
10437	514513	76994
10438	514564	76945
10439	514618	76897
10440	514668	76847
10441	514713	76797
10442	514760	76748
10443	514813	76699
10444	514865	76650
10445	514910	76600
10446	514956	76550
10447	515005	76501
10448	515050	76451
10449	515098	76402
10450	515145	76352
10451	515198	76303
10452	515251	76254
10453	515295	76204
10454	515344	76155
10455	515387	76105
10456	515439	76056
10457	515491	76007
10458	515537	75957
10459	515586	75908
10460	515636	75859
10461	515686	75810
10462	515733	75760
10463	515781	75711
10464	515833	75662
10465	515884	75613
10466	515937	75564
10467	515989	75515
10468	516040	75466
10469	516094	75417
10470	516144	75368
10471	516195	75319
10472	516245	75270
10473	516295	75221
10474	516347	75172
10475	516396	75123
10476	516454	75074
10477	516499	75024
10478	516548	74975
10479	516596	74926
10480	516640	74876
10481	516686	74826
10482	516740	74777
10483	516804	74730
10484	516854	74681
10485	516903	74632
10486	516952	74582
10487	516998	74532
10488	517050	74484
10489	517101	74435
10490	517150	74385
10491	517203	74336
10492	517250	74287
10493	517303	74238
10494	517358	74190
10495	517407	74140
10496	517459	74091
10497	517509	74042
10498	517558	73993
10499	517608	73944
10500	517658	73894
10501	517708	73845
10502	517758	73796
10503	517807	73747
10504	517861	73698
10505	517908	73648
10506	517959	73599
10507	518009	73550
10508	518055	73500
10509	518102	73451
10510	518156	73402
10511	518206	73353
10512	518254	73303
10513	518306	73255
10514	518354	73205
10515	518408	73156
10516	518459	73107
10517	518510	73058
10518	518563	73010
10519	518611	72960
10520	518656	72910
10521	518706	72861
10522	518759	72812
10523	518805	72762
10524	518856	72713
10525	518909	72665
10526	518955	72615
10527	519007	72566
10528	519055	72516
10529	519101	72467
10530	519152	72418
10531	519205	72369
10532	519253	72319
10533	519305	72270
10534	519353	72221
10535	519402	72172
10536	519453	72122
10537	519500	72073
10538	519547	72023
10539	519597	71974
10540	519645	71925
10541	519696	71876
10542	519747	71826
10543	519797	71777
10544	519849	71728
10545	519892	71678
10546	519937	71628
10547	519990	71579
10548	520036	71530
10549	520083	71480
10550	520128	71430
10551	520176	71381
10552	520232	71332
10553	520279	71283
10554	520327	71233
10555	520370	71183
10556	520422	71134
10557	520470	71085
10558	520517	71035
10559	520561	70985
10560	520611	70936
10561	520657	70886
10562	520706	70837
10563	520756	70788
10564	520808	70739
10565	520856	70689
10566	520904	70640
10567	520952	70590
10568	520997	70541
10569	521046	70491
10570	521094	70442
10571	521152	70393
10572	521203	70344
10573	521248	70295
10574	521295	70245
10575	521343	70195
10576	521397	70147
10577	521446	70098
10578	521497	70048
10579	521545	69999
10580	521594	69950
10581	521645	69901
10582	521687	69850
10583	521736	69801
10584	521784	69751
10585	521836	69703
10586	521885	69653
10587	521930	69603
10588	521979	69554
10589	522040	69506
10590	522090	69457
10591	522144	69408
10592	522191	69359
10593	522242	69310
10594	522293	69261
10595	522344	69212
10596	522392	69162
10597	522436	69112
10598	522489	69063
10599	522542	69015
10600	522591	68965
10601	522643	68916
10602	522687	68866
10603	522731	68816
10604	522776	68766
10605	522816	68716
10606	522868	68667
10607	522914	68617
10608	522962	68568
10609	523014	68519
10610	523061	68469
10611	523111	68420
10612	523157	68370
10613	523212	68322
10614	523258	68272
10615	523305	68222
10616	523352	68173
10617	523403	68124
10618	523450	68074
10619	523499	68025
10620	523551	67976
10621	523600	67927
10622	523648	67877
10623	523701	67828
10624	523752	67779
10625	523802	67730
10626	523852	67681
10627	523898	67631
10628	523947	67582
10629	523994	67532
10630	524046	67483
10631	524096	67434
10632	524151	67385
10633	524205	67337
10634	524252	67287
10635	524306	67239
10636	524358	67190
10637	524403	67140
10638	524450	67090
10639	524497	67041
10640	524549	66992
10641	524594	66942
10642	524645	66893
10643	524703	66845
10644	524751	66795
10645	524798	66745
10646	524843	66696
10647	524891	66646
10648	524938	66596
10649	524995	66548
10650	525049	66500
10651	525099	66450
10652	525145	66401
10653	525190	66351
10654	525238	66301
10655	525282	66251
10656	525330	66202
10657	525377	66152
10658	525423	66103
10659	525475	66054
10660	525525	66004
10661	525575	65955
10662	525624	65906
10663	525673	65857
10664	525718	65807
10665	525762	65757
10666	525808	65707
10667	525859	65658
10668	525910	65609
10669	525967	65561
10670	526011	65511
10671	526059	65461
10672	526105	65411
10673	526152	65362
10674	526202	65313
10675	526250	65263
10676	526295	65213
10677	526347	65164
10678	526394	65115
10679	526444	65066
10680	526490	65016
10681	526535	64966
10682	526580	64916
10683	526626	64867
10684	526679	64818
10685	526729	64769
10686	526775	64719
10687	526831	64670
10688	526882	64621
10689	526933	64572
10690	526979	64523
10691	527022	64473
10692	527071	64423
10693	527120	64374
10694	527172	64325
10695	527220	64275
10696	527268	64226
10697	527323	64177
10698	527374	64128
10699	527429	64080
10700	527479	64030
10701	527525	63981
10702	527578	63932
10703	527625	63882
10704	527672	63833
10705	527722	63784
10706	527772	63734
10707	527821	63685
10708	527871	63636
10709	527922	63587
10710	527971	63538
10711	528021	63488
10712	528076	63440
10713	528121	63390
10714	528170	63341
10715	528224	63292
10716	528271	63242
10717	528328	63194
10718	528376	63144
10719	528422	63095
10720	528469	63045
10721	528516	62996
10722	528564	62946
10723	528617	62897
10724	528668	62848
10725	528716	62799
10726	528768	62750
10727	528814	62700
10728	528865	62651
10729	528920	62602
10730	528971	62553
10731	529020	62504
10732	529063	62454
10733	529108	62404
10734	529156	62355
10735	529210	62306
10736	529265	62257
10737	529309	62207
10738	529362	62159
10739	529409	62109
10740	529458	62060
10741	529506	62010
10742	529557	61961
10743	529608	61912
10744	529660	61863
10745	529713	61814
10746	529758	61764
10747	529812	61716
10748	529861	61666
10749	529915	61618
10750	529963	61568
10751	530010	61519
10752	530061	61470
10753	530109	61420
10754	530157	61371
10755	530208	61322
10756	530261	61273
10757	530312	61224
10758	530363	61174
10759	530410	61125
10760	530457	61075
10761	530509	61026
10762	530562	60977
10763	530617	60929
10764	530666	60879
10765	530718	60831
10766	530771	60782
10767	530820	60732
10768	530869	60683
10769	530924	60634
10770	530971	60585
10771	531023	60536
10772	531075	60487
10773	531123	60437
10774	531174	60388
10775	531227	60339
10776	531271	60289
10777	531316	60240
10778	531365	60190
10779	531413	60141
10780	531465	60092
10781	531508	60042
10782	531557	59993
10783	531609	59944
10784	531651	59893
10785	531701	59844
10786	531751	59795
10787	531805	59746
10788	531852	59697
10789	531906	59648
10790	531951	59598
10791	532001	59549
10792	532050	59500
10793	532099	59450
10794	532149	59401
10795	532196	59351
10796	532244	59302
10797	532291	59253
10798	532346	59204
10799	532396	59155
10800	532447	59106
10801	532493	59056
10802	532542	59007
10803	532595	58958
10804	532647	58909
10805	532695	58859
10806	532740	58809
10807	532785	58760
10808	532836	58711
10809	532886	58661
10810	532940	58613
10811	532986	58563
10812	533036	58514
10813	533085	58464
10814	533134	58415
10815	533180	58365
10816	533225	58316
10817	533275	58266
10818	533323	58217
10819	533370	58167
10820	533425	58119
10821	533471	58069
10822	533528	58021
10823	533578	57971
10824	533629	57922
10825	533679	57873
10826	533732	57824
10827	533784	57775
10828	533834	57726
10829	533880	57676
10830	533929	57627
10831	533982	57578
10832	534039	57530
10833	534086	57480
10834	534136	57431
10835	534180	57381
10836	534231	57332
10837	534278	57282
10838	534333	57234
10839	534380	57184
10840	534426	57135
10841	534479	57086
10842	534535	57037
10843	534579	56987
10844	534627	56938
10845	534679	56889
10846	534732	56840
10847	534785	56791
10848	534837	56742
10849	534884	56692
10850	534936	56643
10851	534984	56594
10852	535033	56545
10853	535082	56495
10854	535129	56446
10855	535177	56396
10856	535224	56347
10857	535274	56297
10858	535328	56249
10859	535377	56199
10860	535427	56150
10861	535481	56101
10862	535528	56052
10863	535577	56002
10864	535629	55953
10865	535674	55904
10866	535720	55854
10867	535774	55805
10868	535822	55756
10869	535879	55707
10870	535926	55658
10871	535974	55608
